date,date.0,date.1,date.2,date.3,date.4,date.5,OT,OT.1,OT.2
2224,5.05799,4.80119,50.25443,4717.09147,1.49129,40.46352,6.427239905426954,2.3943159756312427,-23.999999590604137
2225,5.10601,4.84228,50.43857,4713.17155,1.4919,40.42101,6.252518423818393,2.329227626533194,-23.999999590604137
2226,5.15401,4.8833,50.62244,4709.34807,1.48952,40.37977,6.083010662775569,2.266081525527127,-23.999999590604137
2227,5.202,4.92425,50.8057,4705.61881,1.48426,40.33978,5.9188425266467855,2.2049245752955264,-23.999999590604137
2228,5.24998,4.96514,50.98799,4701.98147,1.47619,40.30099,5.760104548085539,2.1457905016338783,-23.999999590604137
2229,5.29795,5.00596,51.16898,4698.43372,1.46541,40.26337,5.606855420380957,2.088701169336696,-23.999999590604137
2230,5.34591,5.04673,51.34835,4694.97313,1.45201,40.22688,5.459125407532863,2.033667852540206,-23.999999590604137
2231,5.39385,5.08744,51.52578,4691.59729,1.43607,40.19149,5.316919603625351,1.980692448924769,-23.999999590604137
2232,5.44179,5.1281,51.70098,4688.30373,1.4177,40.15714,5.18022102046398,1.9297686299409675,-23.999999590604137
2233,5.48972,5.1687,51.87367,4685.08998,1.39697,40.12381,5.048993489014176,1.8808829216717595,-23.999999590604137
2234,5.53764,5.20925,52.04355,4681.9536,1.37399,40.09146,4.923184365768813,1.8340157130256045,-23.999999590604137
2235,5.58554,5.24975,52.21038,4678.89212,1.34884,40.06005,4.8027270399316615,1.7891421897282742,-23.999999590604137
2236,5.63344,5.29019,52.37389,4675.90312,1.32161,40.02953,4.6875432413116025,1.7462331940741629,-23.999999590604137
2237,5.68133,5.33059,52.53384,4672.98418,1.29238,39.99988,4.577545151981762,1.70525601157488,-23.999999590604137
2238,5.72921,5.37095,52.69,4670.13293,1.26126,39.97106,4.47263732737863,1.6661750866192226,-23.999999590604137
2239,5.77707,5.41126,52.84215,4667.34702,1.22831,39.94303,4.372718434446878,1.6289526699778465,-23.999999590604137
2240,5.82493,5.45152,52.99008,4664.62414,1.19362,39.91576,4.277682815926642,1.5935494015414422,-23.999999590604137
2241,5.87278,5.49174,53.1336,4661.96202,1.15728,39.88921,4.187421890870111,1.5599248320500143,-23.999999590604137
2242,5.92062,5.53192,53.2725,4659.35843,1.11936,39.86335,4.101825402166511,1.5280378878287604,-23.999999590604137
2243,5.96845,5.57206,53.4066,4656.81118,1.07994,39.83814,4.020782522140088,1.4978472826524096,-23.999999590604137
2244,6.01628,5.61216,53.53575,4654.31812,1.0391,39.81355,3.9441828274163937,1.4693118809085668,-23.999999590604137
2245,6.06409,5.65222,53.65976,4651.87716,0.99691,39.78955,3.871917154097679,1.4423910161730449,-23.999999590604137
2246,6.1119,5.69225,53.7785,4649.48623,0.95344,39.76611,3.803878344041901,1.417044769218433,-23.999999590604137
2247,6.15969,5.73223,53.89182,4647.14331,0.90877,39.74321,3.7399618925994553,1.39323420931307,-23.999999590604137
2248,6.20748,5.77219,53.99958,4644.84643,0.86297,39.7208,3.680066507713715,1.370921602500709,-23.999999590604137
2249,6.25526,5.8121,54.10165,4642.59363,0.8161,39.69886,3.624094589700264,1.3500705903309016,-23.999999590604137
2250,6.30303,5.85199,54.19791,4640.38302,0.76822,39.67736,3.571952640448222,1.330646342297262,-23.999999590604137
2251,6.3508,5.89184,54.28826,4638.21272,0.71941,39.65628,3.5235516101620328,1.312615685007905,-23.999999590604137
2252,6.39855,5.93165,54.37259,4636.08089,0.66973,39.63558,3.478807189138106,1.2959472108799204,-23.999999590604137
2253,6.4463,5.97144,54.4508,4633.98573,0.61923,39.61524,3.4376400514557037,1.2806113689206429,-23.999999590604137
2254,6.49404,6.0112,54.5228,4631.92545,0.56798,39.59524,3.3999760568481348,1.2665805399299837,-23.999999590604137
2255,6.54178,6.05092,54.58852,4629.8983,0.51605,39.57555,3.3657464164367403,1.2538290982406957,-23.999999590604137
2256,6.5895,6.09062,54.64788,4627.90254,0.46347,39.55614,3.334887827440598,1.2423334619012902,-23.999999590604137
2257,6.63722,6.13028,54.70081,4625.93646,0.41032,39.53699,3.307342581435869,1.2320721330054876,-23.999999590604137
2258,6.68493,6.16992,54.74724,4623.99836,0.35665,39.51807,3.2830586502347527,1.2230257296843874,-23.999999590604137
2259,6.73264,6.20952,54.78714,4622.08655,0.30251,39.49936,3.2619897529484376,1.215177011089184,-23.999999590604137
2260,6.78033,6.24911,54.82044,4620.19937,0.24797,39.48084,3.244095407371106,1.208510896533059,-23.999999590604137
2261,6.82803,6.28866,54.84711,4618.33513,0.19307,39.46248,3.229340968359607,1.2030144797886213,-23.999999590604137
2262,6.87571,6.32818,54.86712,4616.49219,0.13786,39.44427,3.2176976554902224,1.1986770393907762,-23.999999590604137
2263,6.92339,6.36768,54.88043,4614.66887,0.08241,39.42616,3.209142571888007,1.1954900456511544,-23.999999590604137
2264,6.97106,6.40715,54.88702,4612.86351,0.02676,39.40815,3.203658715746421,1.193447164949475,-23.999999590604137
2265,7.01872,6.4466,54.88689,4611.07444,-0.02903,39.39021,3.201234985705324,1.19254426173699,-23.999999590604137
2266,7.06638,6.48602,54.88001,4609.29999,-0.08492,39.37232,3.2018661809166256,1.1927793985609456,-23.999999590604137
2267,7.11404,6.52541,54.8664,4607.53846,-0.14084,39.35445,3.2055529962996583,1.1941528342970764,-23.999999590604137
2268,7.16168,6.56478,54.84604,4605.78815,-0.19675,39.33658,3.212302013145658,1.1966670206495316,-23.999999590604137
2269,7.20932,6.60412,54.81895,4604.04733,-0.2526,39.31868,3.222125684933593,1.2003265968668986,-23.999999590604137
2270,7.25696,6.64343,54.78515,4602.31425,-0.30832,39.30074,3.2350423178769225,1.2051383824953557,-23.999999590604137
2271,7.30459,6.68272,54.74466,4600.58716,-0.36388,39.28273,3.2510760454076024,1.2111113678732952,-23.999999590604137
2272,7.35221,6.72199,54.69751,4598.86424,-0.4192,39.26462,3.270256795463904,1.2182567019451749,-23.999999590604137
2273,7.39983,6.76123,54.64373,4597.14366,-0.47425,39.2464,3.2926202491099503,1.226587676846206,-23.999999590604137
2274,7.44745,6.80044,54.58337,4595.42357,-0.52897,39.22803,3.3182077886589973,1.2361197085769104,-23.999999590604137
2275,7.49505,6.83963,54.51647,4593.70204,-0.58329,39.2095,3.347066433107712,1.2468703129506908,-23.999999590604137
2276,7.54266,6.87879,54.4431,4591.97715,-0.63717,39.19077,3.3792487582947386,1.2588590758507956,-23.999999590604137
2277,7.59026,6.91792,54.3633,4590.24688,-0.69055,39.17182,3.4148127987989025,1.2721076166848198,-23.999999590604137
2278,7.63785,6.95703,54.27716,4588.50921,-0.74336,39.15262,3.4538219281679283,1.286639543766748,-23.999999590604137
2279,7.68544,6.99611,54.18474,4586.76204,-0.79556,39.13315,3.496344713613713,1.3024804001871244,-23.999999590604137
2280,7.73302,7.03517,54.08613,4585.00322,-0.84707,39.11338,3.542454740857977,1.3196575985634469,-23.999999590604137
2281,7.7806,7.07419,53.98142,4583.23055,-0.89783,39.09329,3.592230404318612,1.3382003428790603,-23.999999590604137
2282,7.82817,7.11319,53.87071,4581.44176,-0.9478,39.07283,3.645754657327617,1.3581395354327694,-23.999999590604137
2283,7.87574,7.15217,53.75411,4579.63452,-0.99689,39.05199,3.703114716558008,1.3795076667300803,-23.999999590604137
2284,7.92331,7.19111,53.63172,4577.80644,-1.04504,39.03073,3.764401714315331,1.4023386859526448,-23.999999590604137
2285,7.97087,7.23002,53.50367,4575.95505,-1.09218,39.00902,3.8297102918315344,1.4266678494495235,-23.999999590604137
2286,8.01842,7.26891,53.3701,4574.07781,-1.13826,38.98683,3.8991381261751945,1.4525315444988,-23.999999590604137
2287,8.06597,7.30776,53.23113,4572.17212,-1.18318,38.96412,3.9727853829295623,1.479967085415751,-23.999999590604137
2288,8.11352,7.34659,53.08692,4570.23529,-1.22689,38.94087,4.050754086300512,1.5090124789014818,-23.999999590604137
2289,8.16106,7.38538,52.93761,4568.26456,-1.2693,38.91704,4.133147397970849,1.5397061553971856,-23.999999590604137
2290,8.2086,7.42414,52.78339,4566.2571,-1.31035,38.89258,4.220068795659151,1.572086663075695,-23.999999590604137
2291,8.25613,7.46288,52.62483,4564.20916,-1.343,38.90015,4.311368039337771,1.606098033573658,0.0
2292,8.30362,7.50162,52.46254,4562.11709,-1.37397,38.90776,4.40686668921063,1.6416737933720018,0.0
2293,8.3511,7.54035,52.29673,4559.9781,-1.40318,38.91542,4.506615300753919,1.6788327757158028,0.0
2294,8.39854,7.57907,52.12762,4557.78935,-1.43056,38.92312,4.610657239731237,1.7175911354930224,0.0
2295,8.44596,7.61778,51.95544,4555.54795,-1.45601,38.93087,4.7190262338977575,1.7579614371798948,0.0
2296,8.49335,7.65649,51.78044,4553.25099,-1.47946,38.93867,4.83174472687803,1.7999520416170909,0.0
2297,8.54071,7.69519,51.60285,4550.89552,-1.50083,38.94651,4.948822118433329,1.8435664504630085,0.0
2298,8.58804,7.73388,51.42294,4548.47855,-1.52003,38.95439,5.070252895815356,1.8888026100738564,0.0
2299,8.63534,7.77257,51.24098,4545.99712,-1.53698,38.96232,5.196014663834649,1.9356521776523088,0.0
2300,8.68261,7.81124,51.05724,4543.44822,-1.5516,38.97029,5.326066084618427,1.984099753753088,0.0
2301,8.72985,7.8499,50.872,4540.82889,-1.56381,38.9783,5.460344741810045,2.0341220866410725,0.0
2302,8.77706,7.88856,50.68558,4538.13616,-1.57353,38.98635,5.598764948179681,2.085687255568585,0.0
2303,8.82423,7.9272,50.49826,4535.36711,-1.58068,38.99445,5.7412155201907575,2.1387538417428367,0.0
2304,8.87137,7.96583,50.31036,4532.51886,-1.58519,39.00258,5.887557548011567,2.193270097596579,0.0
2305,8.91848,8.00446,50.12221,4529.58861,-1.58697,39.01076,6.037622194658955,2.249173126911218,0.0
2306,8.96555,8.04306,49.93414,4526.57363,-1.58597,39.01897,6.191208563250549,2.306388090312154,0.0
2307,9.01259,8.08166,49.74648,4523.47131,-1.58212,39.02723,6.348081676734325,2.364827452664892,0.0
2308,9.05959,8.12024,49.55958,4520.27916,-1.57535,39.03552,6.507970619592374,2.424390290810792,0.0
2309,9.10655,8.15881,49.37379,4516.99482,-1.56561,39.04385,6.670566895833746,2.484961681876208,0.0
2310,9.15348,8.19736,49.18947,4513.61613,-1.55285,39.05222,6.835523061767069,2.546412193944312,0.0
2311,9.20036,8.23589,49.00697,4510.1411,-1.53703,39.06062,7.002451695300691,2.608597502092272,0.0
2312,9.24721,8.27441,48.82666,4506.56796,-1.5181,39.06906,7.170924765691987,2.671358153606295,0.0
2313,9.29401,8.31292,48.64892,4502.89519,-1.49605,39.07754,7.340473468241024,2.7345195064006624,0.0
2314,9.34077,8.3514,48.4741,4499.12154,-1.47085,39.08605,7.510588587315399,2.7978918642540345,0.0
2315,9.38748,8.38986,48.30259,4495.24604,-1.4425,39.09459,7.680721447853937,2.861270831269614,0.0
2316,9.43416,8.42831,48.13474,4491.26804,-1.41099,39.10316,7.850285509996315,2.924437905916635,0.0
2317,9.48078,8.46673,47.97093,4487.18724,-1.37634,39.11177,8.018658653375008,2.9871613319892263,0.0
2318,9.52736,8.50514,47.81152,4483.00369,-1.33858,39.12041,8.185186186999443,3.049197219867441,0.0
2319,9.57389,8.54352,47.65687,4478.71782,-1.29774,39.12908,8.3491846072503,3.11029094646902,0.0
2320,9.62037,8.58187,47.50734,4474.33048,-1.25388,39.13778,8.509946110664167,3.1701788363804124,0.0
2321,9.66681,8.62021,47.36326,4469.8429,-1.20705,39.1465,8.666743849967673,3.228590119867785,0.0
2322,9.71319,8.65852,47.22497,4465.25678,-1.15735,39.15526,8.818837901696892,3.285249155972267,0.0
2323,9.75952,8.6968,47.09279,4460.57422,-1.10485,39.16404,8.96548189217556,3.339877900861177,0.0
2324,9.80579,8.73505,46.96704,4455.79779,-1.04968,39.17285,9.10593020645085,3.392198593346277,0.0
2325,9.85202,8.77328,46.84801,4450.93049,-0.99194,39.18169,9.239445682543828,3.4419366211945146,0.0
2326,9.89818,8.81148,46.73597,4445.97577,-0.93179,39.19055,9.365307672275687,3.4888235239978886,0.0
2327,9.9443,8.84965,46.63119,4440.93749,-0.86936,39.19944,9.48282033068366,3.532600081198988,0.0
2328,9.99035,8.8878,46.53391,4435.81996,-0.80482,39.20835,9.591320979800155,3.5730194278187755,0.0
2329,10.03635,8.92591,46.44434,4430.62787,-0.73835,39.21728,9.690188380121969,3.609850135796513,0.0
2330,10.08228,8.96399,46.36268,4425.36629,-0.67013,39.22624,9.77885073539824,3.642879195983892,0.0
2331,10.12816,9.00204,46.28912,4420.04067,-0.60037,39.23522,9.85679325400952,3.671914834957684,0.0
2332,10.17398,9.04005,46.22379,4414.65676,-0.52928,39.24422,9.923565093599969,3.6967891020779615,0.0
2333,10.21973,9.07803,46.16681,4409.22058,-0.45707,39.25325,9.978785525140935,3.71736016576397,0.0
2334,10.26543,9.11598,46.11829,4403.73844,-0.38396,39.2623,10.022149167827203,3.733514263630712,0.0
2335,10.31106,9.1539,46.0783,4398.21682,-0.3102,39.27136,10.053430167141965,3.7451672589280873,0.0
2336,10.35663,9.19178,46.04687,4392.66238,-0.23601,39.28045,10.0724852139839,3.752265765245165,0.0
2337,10.40214,9.22963,46.02402,4387.08191,-0.16164,39.28956,10.07925533236363,3.7547878124741487,0.0
2338,10.44758,9.26744,46.00973,4381.48223,-0.08732,39.29869,10.07376639536604,3.7527430390199217,0.0
2339,10.49296,9.30521,46.00397,4375.87022,-0.01329,39.30785,10.056128362790773,3.746172407801069,0.0
2340,10.53827,9.34295,46.00666,4370.25272,0.06021,39.31702,10.026533267628116,3.73514745615916,0.0
2341,10.58352,9.38066,46.01771,4364.63651,0.13295,39.32621,9.985252010929438,3.719769101863668,0.0
2342,10.62871,9.41832,46.03699,4359.02824,0.20469,39.33542,9.932630054475688,3.700166038517642,0.0
2343,10.67383,9.45596,46.06437,4353.43442,0.27522,39.34465,9.869082126777323,3.676492763403394,0.0
2344,10.71889,9.49356,46.09967,4347.86136,0.34433,39.35391,9.79508607944578,3.648927288819212,0.0
2345,10.76388,9.53112,46.14269,4342.31513,0.4118,39.36318,9.711176047136728,3.617668593978267,0.0
2346,10.80881,9.56864,46.19322,4336.80156,0.47745,39.37247,9.61793507493218,3.5829338785144413,0.0
2347,10.85368,9.60613,46.25102,4331.32618,0.5411,39.38179,9.515987381728127,3.544955680390686,0.0
2348,10.89848,9.64359,46.31584,4325.89418,0.60257,39.39113,9.405990427603404,3.503978920785179,0.0
2349,10.94322,9.68101,46.38741,4320.51047,0.66171,39.40049,9.288626947171698,3.460257936305349,0.0
2350,10.9879,9.7184,46.46543,4315.17956,0.71836,39.40987,9.16459710061965,3.414053555043042,0.0
2351,11.03251,9.75575,46.54961,4309.90564,0.77241,39.41927,9.034610879960836,3.3656302677043297,0.0
2352,11.07707,9.79307,46.63963,4304.6925,0.82374,39.4287,8.899380891049853,3.3152535387198387,0.0
2353,11.12156,9.83036,46.73516,4299.54359,0.87224,39.43815,8.75961561287142,3.263187295152579,0.0
2354,11.16599,9.86762,46.83587,4294.46197,0.91782,39.44763,8.616013215500724,3.2096916237255195,0.0
2355,11.21037,9.90484,46.94142,4289.45035,0.96041,39.45712,8.469255997736896,3.1550206986936984,0.0
2356,11.25468,9.94204,47.05145,4284.51106,0.99994,39.46665,8.320005485420067,3.0994209558383563,0.0
2357,11.29894,9.9792,47.16561,4279.64611,1.03638,39.4762,8.168898212629854,3.043129520852371,0.0
2358,11.34314,10.01633,47.28355,4274.85715,1.06967,39.48577,8.016542190641228,2.9863728939334075,0.0
2359,11.38728,10.05343,47.4049,4270.14551,1.0998,39.49538,7.863514054178338,2.9293658866883843,0.0
2360,11.43137,10.09051,47.52931,4265.51223,1.12676,39.505,7.710356861395047,2.8723108025683355,0.0
2361,11.4754,10.12756,47.65642,4260.95804,1.15053,39.51466,7.557578513167635,2.815396848013352,0.0
2362,11.51938,10.16458,47.78586,4256.48339,1.17114,39.52435,7.405650748747584,2.758799758306818,0.0
2363,11.5633,10.20157,47.91729,4252.08849,1.18859,39.53406,7.2550086686148285,2.70268161982569,0.0
2364,11.60718,10.23854,48.05035,4247.7733,1.20291,39.54381,7.106050731155471,2.647190868802864,0.0
2365,11.651,10.27549,48.1847,4243.53758,1.21414,39.55358,6.959139167561977,2.592462445888409,0.0
2366,11.69477,10.31241,48.31999,4239.38085,1.22231,39.56338,6.814600758744675,2.5386180855695457,0.0
2367,11.73849,10.34931,48.45589,4235.30249,1.22747,39.57322,6.672727918889137,2.4857667198242805,0.0
2368,11.78216,10.38618,48.59207,4231.30167,1.22969,39.58309,6.5337800322667245,2.4340049761185045,0.0
2369,11.82579,10.42303,48.7282,4227.37745,1.229,39.59299,6.397984992820222,2.383417750942157,0.0
2370,11.86936,10.45987,48.86398,4223.52873,1.22548,39.60292,6.265540899656733,2.334078841424937,0.0
2371,11.91289,10.49668,48.99909,4219.7543,1.2192,39.61289,6.136617865575171,2.286051619060373,0.0
2372,11.95638,10.53347,49.13323,4216.05283,1.21022,39.62289,6.011359900178715,2.239389731214773,0.0
2373,11.99982,10.57024,49.26613,4212.42292,1.19862,39.63292,5.889886833474349,2.194137817718654,0.0
2374,12.04322,10.607,49.39749,4208.86308,1.18448,39.64299,5.772296250376426,2.150332231520228,0.0
2375,12.08657,10.64374,49.52705,4205.37175,1.16786,39.6531,5.65866541078626,2.1080017539655618,0.0
2376,12.12988,10.68046,49.65454,4201.94732,1.14886,39.66324,5.549053134048908,2.0671682968083216,0.0
2377,12.17315,10.71716,49.77972,4198.58812,1.12755,39.67341,5.443501630392828,2.027847584469226,0.0
2378,12.21637,10.75385,49.90233,4195.29244,1.10401,39.68363,5.342038265494877,1.990049811382938,0.0
2379,12.25956,10.79052,50.02214,4192.05856,1.07833,39.69388,5.244677247468761,1.9537802704456504,0.0
2380,12.30271,10.82718,50.13893,4188.8847,1.05059,39.70417,5.151421228435622,1.91903994964227,0.0
2381,12.34582,10.86383,50.25248,4185.76909,1.02087,39.71449,5.062262815298722,1.8858260948497396,0.0
2382,12.38889,10.90046,50.36259,4182.70993,0.98926,39.72486,4.977185986514857,1.854132737621662,0.0
2383,12.43192,10.93708,50.46906,4179.70541,0.95584,39.73526,4.896167413461111,1.8239511874321883,0.0
2384,12.47491,10.97368,50.5717,4176.75372,0.92068,39.74571,4.8191776865597244,1.7952704884397908,0.0
2385,12.51787,11.01028,50.67034,4173.85305,0.88388,39.75619,4.746182447556093,1.7680778412906086,0.0
2386,12.56079,11.04686,50.76481,4171.00158,0.84551,39.76671,4.677143430370859,1.7423589908632409,0.0
2387,12.60367,11.08344,50.85494,4168.19749,0.80566,39.77727,4.612019413714284,1.7180985811426628,0.0
2388,12.64652,11.12,50.94058,4165.43898,0.7644,39.78787,4.550767089273299,1.6952804786427444,0.0
2389,12.68934,11.15655,51.0216,4162.72424,0.72181,39.79852,4.493341849665511,1.6738880659398536,0.0
2390,12.73212,11.1931,51.09786,4160.05146,0.67797,39.8092,4.4396985006463865,1.6539045069887706,0.0
2391,12.77486,11.22963,51.16924,4157.41886,0.63297,39.81993,4.3897919021978815,1.635312985945068,0.0
2392,12.81758,11.26616,51.23561,4154.82464,0.58687,39.83069,4.3435775431572425,1.6180969212294614,0.0
2393,12.86025,11.30267,51.29687,4152.26702,0.53975,39.8415,4.301012054013764,1.6022401565580926,0.0
2394,12.9029,11.33918,51.35292,4149.74422,0.49169,39.85235,4.262053662346849,1.5877271306051894,0.0
2395,12.94551,11.37568,51.40367,4147.25447,0.44276,39.86324,4.226662595234289,1.574543026910742,0.0
2396,12.9881,11.41218,51.44904,4144.79598,0.39304,39.87417,4.194801432714407,1.5626739055544463,0.0
2397,13.03065,11.44867,51.48895,4142.36699,0.34259,39.88515,4.166435416115008,1.552106818016355,0.0
2398,13.07316,11.48515,51.52332,4139.96573,0.29149,39.89617,4.141532714788162,1.542829906542598,0.0
2399,13.11565,11.52162,51.55211,4137.59043,0.23982,39.90723,4.12006465446765,1.5348324892145455,0.0
2400,13.15811,11.55809,51.57526,4135.23931,0.18764,39.91833,4.102005910138445,1.5281051317977563,0.0
2401,13.20053,11.59456,51.59273,4132.91059,0.13502,39.92947,4.087334665977153,1.5226397073240086,0.0
2402,13.24292,11.63101,51.60447,4130.60248,0.08204,39.94066,4.076032744565838,1.5184294442268444,0.0
2403,13.28529,11.66746,51.61046,4128.31319,0.02876,39.95189,4.068085707250436,1.5154689637277208,0.0
2404,13.32762,11.70391,51.61068,4126.04092,-0.02474,39.96316,4.063482927153081,1.5137543070350232,0.0
2405,13.36992,11.74035,51.60511,4123.78384,-0.07839,39.97448,4.062217635998731,1.5132829527882146,0.0
2406,13.4122,11.77679,51.59375,4121.54012,-0.13214,39.98584,4.064286945579553,1.5140538250538822,0.0
2407,13.45444,11.81322,51.5766,4119.30791,-0.18589,39.99724,4.069691844313803,1.5160672920438345,0.0
2408,13.49665,11.84965,51.55366,4117.08535,-0.2396,40.00868,4.078437169033446,1.5193251556052438,0.0
2409,13.53882,11.88609,51.5235,4114.8738,-0.32028,40.08255,4.091378329130879,1.5241460782439522,46.99999919826643
2410,13.58091,11.92258,51.48466,4112.67401,-0.40085,40.15675,4.109387907267762,1.5308551199604612,46.99999919826643
2411,13.62294,11.95912,51.43719,4110.48308,-0.48121,40.23136,4.132511568154119,1.539469292060764,46.99999919826643
2412,13.66489,11.99569,51.38111,4108.29809,-0.56131,40.30645,4.16080861993659,1.550010688389977,46.99999919826643
2413,13.70678,12.03231,51.31646,4106.11605,-0.64106,40.3821,4.194352329042566,1.5625066026200567,46.99999919826643
2414,13.7486,12.06897,51.2433,4103.93391,-0.72039,40.45841,4.233229920297972,1.576989528293686,46.99999919826643
2415,13.79035,12.10568,51.16169,4101.74855,-0.79922,40.53544,4.277542576962062,1.5934971588372269,46.99999919826643
2416,13.83203,12.14243,51.07169,4099.55675,-0.87747,40.61329,4.327405434284653,1.6120723851606282,46.99999919826643
2417,13.87364,12.17923,50.97337,4097.35523,-0.95507,40.69204,4.3829475590754265,1.632763288046448,46.99999919826643
2418,13.91517,12.21608,50.86683,4095.14061,-1.03192,40.77179,4.444311906572929,1.655623122082423,46.99999919826643
2419,13.95663,12.25297,50.75215,4092.90938,-1.10795,40.85262,4.511655244523037,1.6807102873787003,46.99999919826643
2420,13.99802,12.2899,50.62944,4090.65794,-1.18307,40.93463,4.585148032939615,1.7080882847755177,46.99999919826643
2421,14.03933,12.32689,50.49881,4088.38257,-1.25719,41.01791,4.664974246377985,1.7378256496353937,46.99999919826643
2422,14.08057,12.36392,50.36038,4086.0794,-1.33022,41.10257,4.751331123804053,1.7699958586627995,46.99999919826643
2423,14.12173,12.401,50.21429,4083.74445,-1.40206,41.18872,4.844428829215816,1.8046772034767344,46.99999919826643
2424,14.16281,12.43813,50.06067,4081.37357,-1.47261,41.27645,4.944490004153788,1.841952623909092,46.99999919826643
2425,14.20381,12.47531,49.89968,4078.96248,-1.54177,41.36589,5.051749191014863,1.881909493173898,46.99999919826643
2426,14.24473,12.51254,49.73148,4076.50671,-1.60944,41.45714,5.166452103827347,1.9246393462118208,46.99999919826643
2427,14.28556,12.54982,49.55625,4074.00166,-1.67551,41.55033,5.288854720736114,1.9702375416170173,46.99999919826643
2428,14.32632,12.58716,49.37419,4071.44252,-1.73987,41.64558,5.419222170037718,2.018802846655898,46.99999919826643
2429,14.36698,12.62455,49.18547,4068.82432,-1.8024,41.74302,5.557827379190123,2.070436933987709,46.99999919826643
2430,14.40755,12.66199,48.99033,4066.14191,-1.86297,41.84278,5.704949453902256,2.125243777832737,46.99999919826643
2431,14.44804,12.69949,48.78899,4063.38995,-1.92148,41.94501,5.860871752267427,2.183328936536342,46.99999919826643
2432,14.48843,12.73704,48.58168,4060.56289,-1.97778,42.04984,6.025879617069464,2.2447987077933207,46.99999919826643
2433,14.52872,12.77466,48.36866,4057.65501,-2.03174,42.15743,6.200257727983244,2.3097591422729367,46.99999919826643
2434,14.56892,12.81233,48.1502,4054.66038,-2.08323,42.26792,6.3842870346401694,2.3783149011051177,46.99999919826643
2435,14.60901,12.85006,47.92659,4051.5729,-2.1321,42.38147,6.5782412315722265,2.4505679427043643,46.99999919826643
2436,14.649,12.88785,47.69811,4048.38626,-2.17822,42.49826,6.782382737168876,2.526616024825395,46.99999919826643
2437,14.68889,12.92571,47.46508,4045.09399,-2.22142,42.61844,6.996958141261428,2.60655100866854,46.99999919826643
2438,14.72866,12.96362,47.22784,4041.68945,-2.26156,42.74219,7.2221930900102675,2.6904569533656537,46.99999919826643
2439,14.76832,13.00161,46.98673,4038.16581,-2.29848,42.86969,7.458286582891706,2.77840799145765,46.99999919826643
2440,14.80786,13.03965,46.74211,4034.51614,-2.33201,43.0011,7.705404664921745,2.8704659790819003,46.99999919826643
2441,14.84728,13.07777,46.49436,4030.73336,-2.362,43.13663,7.963673508293406,2.966677918700091,46.99999919826643
2442,14.88657,13.11596,46.24389,4026.8103,-2.38829,43.27645,8.233171891661192,3.067073157433819,46.99999919826643
2443,14.92574,13.15421,45.99109,4022.73972,-2.4107,43.42076,8.51392310259475,3.171660370515511,46.99999919826643
2444,14.96477,13.19254,45.73642,4018.51433,-2.42907,43.56974,8.805886309602384,3.280424347140165,46.99999919826643
2445,15.00366,13.23094,45.4803,4014.12686,-2.44323,43.72358,9.108947474574224,3.393322605111336,46.99999919826643
2446,15.0424,13.26942,45.22321,4009.57006,-2.45302,43.88246,9.422909904695826,3.510281871180341,46.99999919826643
2447,15.081,13.30797,44.96563,4004.8368,-2.45827,44.04659,9.747484574367457,3.6311944757065593,46.99999919826643
2448,15.11945,13.3466,44.70806,3999.92009,-2.45884,44.21613,10.082280382278393,3.755914723161252,46.99999919826643
2449,15.15774,13.38531,44.451,3994.81313,-2.45455,44.39126,10.426794545512031,3.884255313678969,46.99999919826643
2450,15.19586,13.4241,44.19498,3989.50943,-2.44528,44.57216,10.780403370579858,4.015983905024876,46.99999919826643
2451,15.23381,13.46298,43.94054,3984.00281,-2.43088,44.75899,11.142353678880143,4.150819918352507,46.99999919826643
2452,15.27159,13.50194,43.68823,3978.28755,-2.41122,44.95188,11.511755199709045,4.288431704400247,46.99999919826643
2453,15.30919,13.54098,43.43861,3972.35841,-2.3862,45.15098,11.88757427511988,4.428434198385781,46.99999919826643
2454,15.3466,13.58011,43.19225,3966.21076,-2.35572,45.35641,12.26862924527838,4.570387200929504,46.99999919826643
2455,15.38381,13.61934,42.94973,3959.84064,-2.31968,45.56827,12.653587897569492,4.713794427779682,46.99999919826643
2456,15.42082,13.65865,42.71162,3953.24486,-2.27805,45.78664,13.04096736468018,4.858103471845625,46.99999919826643
2457,15.45763,13.69805,42.47851,3946.42109,-2.23076,46.01158,13.429136843210978,5.002706815952007,46.99999919826643
2458,15.49422,13.73754,42.25098,3939.36794,-2.17782,46.24311,13.816323472649112,5.146944022911058,46.99999919826643
2459,15.53059,13.77713,42.0296,3932.08504,-2.11923,46.48125,14.200621662408992,5.2901052100905375,46.99999919826643
2460,15.56674,13.81681,41.81495,3924.57315,-2.05502,46.72597,14.58000608103307,5.431435888232831,46.99999919826643
2461,15.60266,13.85658,41.60759,3916.83417,-1.98528,46.9772,14.952348426432293,5.5701432088107685,46.99999919826643
2462,15.63833,13.89645,41.40806,3908.87127,-1.9101,47.23485,15.31543798038514,5.705403621119335,46.99999919826643
2463,15.67376,13.93642,41.2169,3900.68887,-1.82961,47.4988,15.667005817277923,5.836371890668407,46.99999919826643
2464,15.70893,13.97648,41.03462,3892.29273,-1.74399,47.76887,16.004752390915765,5.962191375995691,46.99999919826643
2465,15.74385,14.01663,40.86169,3883.68993,-1.65344,48.04488,16.32637807009659,6.082005403971475,46.99999919826643
